Jour;Catégorie client;Puissance moyenne journalière (W)
2023-11-15;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4536850183.0
2023-11-16;Puissance moyenne journalière de la consommation télérelevée HTA (W);13169859677.0
2023-11-16;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);5639829.0
2023-11-16;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);15806605.0
2023-11-16;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4837202878.0
2023-11-21;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);17181936681.0
2023-11-21;Puissance moyenne journalière de la production cogénération totale (W);1153983977.0
2023-11-21;Puissance moyenne journalière de la production autres profilée (W);1437950.0
2023-11-23;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5708273925.0
2023-11-23;Puissance moyenne journalière de la production autres totale (W);1483436667.0
2023-12-12;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);292548098.0
2023-12-12;Puissance moyenne journalière de la production cogénération totale (W);1371308099.0
2023-12-27;Puissance moyenne journalière de la consommation télérelevée HTA (W);9906803725.0
2023-12-27;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);16452679.0
2023-12-27;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);21848956291.0
2023-12-27;Puissance moyenne journalière de la production totale (W);12593949603.0
2023-12-27;Puissance moyenne journalière de la production autres profilée (W);1401004.0
2024-01-05;Puissance moyenne journalière de la consommation télérelevée HTA (W);12319250471.0
2024-01-09;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);6718799075.0
2024-01-11;Puissance moyenne journalière de la consommation totale (W);59478184732.0
2024-01-11;Puissance moyenne journalière de la production télérelevée totale (W);9285127479.0
2024-01-19;Puissance moyenne journalière de la consommation totale HTA (W);14044020816.0
2024-01-19;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);29073739882.0
2024-01-19;Puissance moyenne journalière de la production totale (W);5987029815.0
2024-01-19;Puissance moyenne journalière de la production télérelevée totale (W);5840899892.0
2024-01-23;Puissance moyenne journalière de la consommation profilée HTA (W);5119006.0
2024-01-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);22328196617.0
2024-02-02;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);16094936.0
2024-02-05;Puissance moyenne journalière de la consommation totale HTA (W);13091689081.0
2024-02-05;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5872051251.0
2024-02-05;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);378993296.0
2024-02-23;Puissance moyenne journalière de la production autres totale (W);1607011396.0
2024-02-23;Puissance moyenne journalière de la production autres profilée (W);1506584.0
2024-03-02;Puissance moyenne journalière de la production autres profilée (W);1465390.0
2024-03-07;Puissance moyenne journalière de la production hydraulique profilée (W);1905501.0
2024-03-10;Puissance moyenne journalière de la consommation totale (W);38401164906.0
2024-03-10;Puissance moyenne journalière de la consommation totale HTA (W);8809626084.0
2024-03-10;Puissance moyenne journalière de la consommation télérelevée HTA (W);8806968049.0
2024-03-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);4092186.0
2024-03-10;Puissance moyenne journalière de la consommation profilée HTA (W);2658035.0
2024-03-10;Puissance moyenne journalière de la production totale (W);6059738534.0
2024-03-10;Puissance moyenne journalière de la production cogénération profilée (W);215128.0
2024-03-25;Puissance moyenne journalière de la consommation profilée HTA (W);3231183.0
2024-03-30;Puissance moyenne journalière de la consommation totale HTA (W);9319888484.0
2024-03-30;Puissance moyenne journalière de la production autres totale (W);1678682390.0
2024-04-01;Puissance moyenne journalière de la consommation télérelevée HTA (W);8881961483.0
2024-04-01;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);3957128486.0
2024-04-01;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3340916.0
2024-04-01;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);17508305702.0
2024-04-01;Puissance moyenne journalière de la production cogénération totale (W);236512491.0
2024-04-16;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);13527165064.0
2024-04-16;Puissance moyenne journalière de la production cogénération totale (W);21377172.0
2024-04-16;Puissance moyenne journalière de la production cogénération profilée (W);44208.0
2024-04-16;Puissance moyenne journalière de la production autres profilée (W);1487195.0
2024-05-01;Puissance moyenne journalière de la production télérelevée totale (W);4507858509.0
2024-05-01;Puissance moyenne journalière de la production profilée totale (W);202463255.0
2024-05-10;Puissance moyenne journalière de la consommation totale HTA (W);9506355239.0
2024-05-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);184126850.0
2024-05-10;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3438977296.0
2024-05-10;Puissance moyenne journalière de la production profilée totale (W);701884658.0
2024-05-10;Puissance moyenne journalière de la production autres totale (W);1762926698.0
2024-06-07;Puissance moyenne journalière de la production profilée totale (W);542275346.0
2024-06-12;Puissance moyenne journalière de la consommation télérelevée HTA (W);12524410633.0
2024-06-12;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);9864353.0
2024-06-12;Puissance moyenne journalière de la production télérelevée totale (W);6216113953.0
2024-06-12;Puissance moyenne journalière de la production autres totale (W);1527602037.0
2024-06-13;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);10157757.0
2024-06-19;Puissance moyenne journalière de la production profilée totale (W);404692652.0
2024-07-04;Puissance moyenne journalière de la production autres totale (W);1404586463.0
2024-07-17;Puissance moyenne journalière de la production hydraulique profilée (W);1200506.0
2024-07-19;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3823645631.0
2024-07-19;Puissance moyenne journalière de la production cogénération profilée (W);38046.0
2024-07-28;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);11131637235.0
2024-07-28;Puissance moyenne journalière de la production autres totale (W);1247160858.0
2024-08-10;Puissance moyenne journalière de la consommation totale (W);28424521635.0
2024-08-10;Puissance moyenne journalière de la production télérelevée totale (W);4950155077.0
2024-09-01;Puissance moyenne journalière de la production autres totale (W);1098624919.0
2024-09-05;Puissance moyenne journalière de la production profilée totale (W);297406555.0
2024-09-07;Puissance moyenne journalière de la consommation totale (W);27438966615.0
2024-09-07;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3279295060.0
2024-09-24;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4533534494.0
2024-09-24;Puissance moyenne journalière de la production autres totale (W);1138688972.0
2024-10-01;Puissance moyenne journalière de la consommation télérelevée HTA (W);12711477479.0
2024-10-01;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4620534801.0
2024-10-01;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);189165679.0
2024-10-01;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3875477158.0
2024-10-01;Puissance moyenne journalière de la production totale (W);7786841884.0
2024-10-01;Puissance moyenne journalière de la production cogénération totale (W);62044182.0
2024-10-03;Puissance moyenne journalière de la consommation profilée HTA (W);25667929.0
2024-10-03;Puissance moyenne journalière de la production autres totale (W);1317250197.0
2024-10-09;Puissance moyenne journalière de la production cogénération totale (W);48810521.0
2024-10-09;Puissance moyenne journalière de la production autres profilée (W);1342794.0
2024-10-10;Puissance moyenne journalière de la consommation totale (W);34122203653.0
2024-10-10;Puissance moyenne journalière de la consommation totale HTA (W);12750956998.0
2024-10-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);196019538.0
2024-10-10;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);11504736.0
2024-10-10;Puissance moyenne journalière de la production totale (W);8169093425.0
2024-10-11;Puissance moyenne journalière de la consommation télérelevée HTA (W);12229247411.0
2024-10-11;Puissance moyenne journalière de la consommation profilée HTA (W);20919570.0
2024-10-11;Puissance moyenne journalière de la production profilée totale (W);395448290.0
2024-10-24;Puissance moyenne journalière de la consommation totale HTA (W);12711770949.0
2024-10-24;Puissance moyenne journalière de la production cogénération profilée (W);67446.0
2024-10-24;Puissance moyenne journalière de la production hydraulique profilée (W);1233182.0
2024-10-28;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4450916276.0
2024-10-28;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);11381462.0
2024-10-28;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3828219523.0
2024-10-28;Puissance moyenne journalière de la production autres totale (W);1415840606.0
2024-11-13;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);8492913.0
2024-11-13;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4849641864.0
2024-11-13;Puissance moyenne journalière de la production totale (W);7591153589.0
2024-11-13;Puissance moyenne journalière de la production cogénération profilée (W);1164248.0
